#pos.x,pos.y,pos.z,vel.x,vel.y,vel.z,acc.x,acc.y,acc.z,rot.x,rot.y,rot.z,w.x,w.y,w.z
#[m],[m],[m],[m/s],[m/s],[m/s],[m/s^2],[m/s^2],[m/s^2],[deg],[deg],[deg],[deg/s],[deg/s],[deg/s]
0,0,0,0,0,0,-0.00482504,0.002527361,-0.001462136,0,0,0,0.106913355,0.224203675,-0.070706574
0,0,0,0,0,0,-0.003993747,-0.00037569,-0.006767545,0,0,0,0.107102488,0.196678253,-0.045690878
0,0,0,0,0,0,-0.005428934,0.000453865,-0.002712549,0,0,0,0.087316588,0.182218614,-0.023486149
0,0,0,0,0,0,0.002689266,0.000918404,0.002604122,0,0,0,0.064404224,0.125167403,-0.001129848
0,0,0,0,0,0,0.001923091,0.001640848,0.000307394,0,0,0,0.054508866,0.099346583,0.006614934
0,0,0,0,0,0,0.003570385,0.001663941,0.005859028,0,0,0,-0.015863869,-0.006965306,-0.042982884
0,0,0,0,0,0,-0.001874405,0.001300489,0.004075835,0,0,0,-0.087449922,-0.135235846,-0.100976567
0,0,0,0,0,0,0.000677145,-0.0001897,-0.003282785,0,0,0,-0.13408703,-0.269500995,-0.12712995
0,0,0,0,0,0,0.002668735,0.000294995,-0.000310976,0,0,0,-0.231442528,-0.508684062,-0.251015823
0,0,0,0,0,0,-0.001357193,-0.000502804,0.009366612,0,0,0,-0.211340681,-0.534803994,-0.20570029
0,0,0,0,0,0,-0.000508567,-0.005993678,0.003180148,0,0,0,-0.217278869,-0.522628122,-0.168268113
0,0,0,0,0,0,0.002462541,-0.003981041,0.001907283,0,0,0,-0.240877673,-0.567464468,-0.138807582
0,0,0,0,0,0,-0.002188626,-0.003566309,0.004020224,0,0,0,-0.253711306,-0.575021074,-0.126937906
0,0,0,0,0,0,-0.000987493,0.000691056,0.001997553,0,0,0,-0.275471684,-0.492612491,-0.058862015
0,0,0,0,0,0,-0.000701108,-0.000919063,0.000649452,0,0,0,-0.260145705,-0.370178802,-0.031678972
0,0,0,0,0,0,0.001217717,0.002062527,0.004733823,0,0,0,-0.223921027,-0.288607724,-0.040835397
0,0,0,0,0,0,-0.001404739,0.002375928,-0.000687526,0,0,0,-0.239791046,-0.152025156,-0.054490631
0,0,0,0,0,0,-0.001164464,0.004607395,-0.001927493,0,0,0,-0.234221075,0.016071147,-0.049093134
0,0,0,0,0,0,0.003652675,-0.000112715,0.001018115,0,0,0,-0.217708838,0.168956372,-0.065532228
0,0,0,0,0,0,0.000888797,-9.23E-05,-0.000784161,0,0,0,-0.209551432,0.273705404,-0.058360211
0,0,0,0,0,0,0.004669054,0.003584647,0.005402873,0,0,0,-0.165649329,0.485344208,-0.081143431
0,0,0,0,0,0,0.005868092,-0.001293072,-0.002596005,0,0,0,-0.139905612,0.532568224,-0.058745251
0,0,0,0,0,0,-6.48E-06,0.000464237,-0.002742239,0,0,0,-0.089921842,0.534487237,-0.084944903
0,0,0,0,0,0,0.001015466,0.003750709,0.000562783,0,0,0,-0.056693543,0.532089053,-0.08191643
0,0,0,0,0,0,0.004563399,-0.005720529,0.003558273,0,0,0,0.049633036,0.511779384,-0.068516601
0,0,0,0,0,0,0.001308976,0.000667344,0.001681046,0,0,0,0.125473971,0.446781704,-0.104877417
0,0,0,0,0,0,0.00202935,-0.002910777,-0.000952858,0,0,0,0.203837787,0.384261628,-0.148018525
0,0,0,0,0,0,0.000992817,-0.000516885,-0.008249462,0,0,0,0.244198994,0.331396928,-0.185504801
0,0,0,0,0,0,0.000956164,-0.000728954,0.001410277,0,0,0,0.217974277,0.215854445,-0.156692647
0,0,0,0,0,0,-0.000280723,0.000294164,-0.000610608,0,0,0,0.189163846,0.119858972,-0.10616463
0,0,0,0,0,0,0.001485775,-0.002477842,-0.007964357,0,0,0,0.174527456,0.036092922,-0.097352984
0,0,0,0,0,0,0.002474052,-0.000513191,-0.002523739,0,0,0,0.154702665,-0.041668568,-0.079160829
0,0,0,0,0,0,-0.002398024,0.003026568,0.005251399,0,0,0,0.109014605,-0.156310239,-0.027258776
0,0,0,0,0,0,-0.004492647,-0.000466539,0.001691368,0,0,0,0.069132939,-0.190131203,-0.018448086
0,0,0,0,0,0,-0.002133005,-0.002846667,-0.005396999,0,0,0,0.033651969,-0.23346162,0.017430415
0,0,0,0,0,0,-0.002864601,0.000309536,0.007186559,0,0,0,0.02502702,-0.241261444,0.035591928
0,0,0,0,0,0,-0.003059194,0.000540496,0.002767626,0,0,0,0.031290572,-0.276384865,0.064880405
0,0,0,0,0,0,0.000810457,-0.001620568,0.001923213,0,0,0,-0.004583023,-0.27736562,0.057515739
0,0,0,0,0,0,8.53E-05,-0.000110291,0.007033182,0,0,0,-0.02041964,-0.318676202,0.083580512
0,0,0,0,0,0,-0.003956391,-0.002451714,0.009700923,0,0,0,-0.044882704,-0.37276944,0.168660418
0,0,0,0,0,0,-0.004980855,-0.005137383,-0.001868395,0,0,0,-0.050140446,-0.463273544,0.286897824
0,0,0,0,0,0,0.000409679,-0.004936728,0.000878658,0,0,0,-0.030430034,-0.472947084,0.318334233
0,0,0,0,0,0,0.004762536,-0.004160092,-0.002035537,0,0,0,-0.035637623,-0.444525605,0.341418814
0,0,0,0,0,0,0.002448859,-0.001914087,0.003827074,0,0,0,-0.022895076,-0.439314924,0.349612784
0,0,0,0,0,0,0.001196857,0.002586208,0.003664286,0,0,0,-0.032311097,-0.417247501,0.335484251
0,0,0,0,0,0,-0.00180387,0.003559884,0.00551369,0,0,0,-0.050995623,-0.330247626,0.34437481
0,0,0,0,0,0,-0.004277433,0.001740316,-0.001646038,0,0,0,-0.137993296,-0.18826348,0.338556571
0,0,0,0,0,0,0.001294672,9.81E-05,-0.003184548,0,0,0,-0.139045033,-0.119572615,0.336001598
0,0,0,0,0,0,-2.05E-05,0.002961577,-0.002982247,0,0,0,-0.084661061,-0.0211904,0.341849582
0,0,0,0,0,0,0.000472185,0.003544756,-0.006660098,0,0,0,-0.066294244,0.090609951,0.328909899
0,0,0,0,0,0,0.003315888,0.00098861,-0.001310424,0,0,0,-0.054559766,0.23299889,0.276475319
0,0,0,0,0,0,-0.001776756,0.00542631,-0.003185994,0,0,0,0.035258516,0.30813888,0.252540554
0,0,0,0,0,0,0.001296284,0.003531041,0.001846153,0,0,0,0.087785126,0.317546629,0.192479312
0,0,0,0,0,0,-0.003775589,0.003991908,-0.003168107,0,0,0,0.160481212,0.318330239,0.108000136
0,0,0,0,0,0,0.001095426,-0.000295909,0.001509452,0,0,0,0.241274417,0.295160337,0.08420544
0,0,0,0,0,0,-0.003204144,-0.001363505,-0.004483968,0,0,0,0.205802411,0.305762808,0.112087502
0,0,0,0,0,0,0.000352784,0.001687389,-0.004662039,0,0,0,0.182953257,0.297205296,0.124392939
0,0,0,0,0,0,0.000577912,-0.000162092,0.000815317,0,0,0,0.174919605,0.248508404,0.124638931
0,0,0,0,0,0,-0.00047066,-0.001141785,-0.004141068,0,0,0,0.147269103,0.246449825,0.155851611
0,0,0,0,0,0,-0.001604309,0.000698712,-0.000586697,0,0,0,0.154148431,0.253363357,0.139647655
0,0,0,0,0,0,0.000291921,-0.000144162,-0.006211228,0,0,0,0.225519505,0.362253844,0.138471308
0,0,0,0,0,0,0.006178994,-0.001974315,0.002253474,0,0,0,0.223336205,0.32494557,0.155099802
0,0,0,0,0,0,0.00330647,-0.000123287,0.003796212,0,0,0,0.16413275,0.262594182,0.146551259
0,0,0,0,0,0,0.003169549,-0.003559617,0.008771299,0,0,0,0.094606287,0.239428736,0.136124562
0,0,0,0,0,0,0.001633181,-0.001501106,0.002123628,0,0,0,0.039870534,0.233894996,0.072028794
0,0,0,0,0,0,-0.0005313,-6.87E-05,-9.18E-05,0,0,0,0.021032414,0.182505049,0.041053896
0,0,0,0,0,0,0.001551262,-0.003556229,-0.003745071,0,0,0,0.091173421,0.168534539,-0.055509693
0,0,0,0,0,0,0.002852185,-0.002573378,-0.001286581,0,0,0,0.117224229,0.1167192,-0.065016055
0,0,0,0,0,0,0.007445562,-0.000428532,-0.003775456,0,0,0,0.11834179,0.093187054,-0.057328427
0,0,0,0,0,0,-0.001576138,0.000903333,0.000685529,0,0,0,0.12512301,0.095470744,-0.03535223
0,0,0,0,0,0,-0.001990943,0.00299437,0.000951619,0,0,0,0.110651193,-0.018085359,-0.059559624
0,0,0,0,0,0,-0.00266336,-0.000876005,0.001431633,0,0,0,0.08891187,-0.099865636,-0.031791158
0,0,0,0,0,0,0.001633077,-0.001224557,0.000886494,0,0,0,0.016078593,-0.181151249,-0.043205277
0,0,0,0,0,0,-0.001836353,0.005975355,-0.0008307,0,0,0,-0.041220764,-0.409006906,0.006029412
0,0,0,0,0,0,0.001745827,-0.003023844,-0.003608443,0,0,0,-0.080981525,-0.512800977,0.005632735
0,0,0,0,0,0,0.001750105,-0.003217212,-0.00048168,0,0,0,-0.07210988,-0.5922412,0.014970173
0,0,0,0,0,0,-0.003977499,-0.00143791,0.000773061,0,0,0,-0.081039113,-0.658787045,-0.00220297
0,0,0,0,0,0,-0.001744376,-0.006829679,0.007420404,0,0,0,-0.091395902,-0.704961697,-0.009459772
0,0,0,0,0,0,-0.003879742,-0.001630375,0.001960367,0,0,0,-0.083442334,-0.725892403,0.028820135
0,0,0,0,0,0,-0.002900147,-0.005835956,0.000852726,0,0,0,-0.099334215,-0.71116044,0.021194031
0,0,0,0,0,0,0.00111171,-0.001231183,0.007073757,0,0,0,-0.17118479,-0.746528603,0.060121324
0,0,0,0,0,0,-0.000505814,-0.003790946,0.001288363,0,0,0,-0.191090843,-0.707507988,0.10531443
0,0,0,0,0,0,0.001922367,-0.003483002,-0.001724439,0,0,0,-0.276609582,-0.607725417,0.209156822
0,0,0,0,0,0,-0.000262533,0.001160209,0.007158281,0,0,0,-0.306032409,-0.487445479,0.256102261
0,0,0,0,0,0,-0.000709165,-0.002471592,0.004010753,0,0,0,-0.281823377,-0.384968949,0.26354597
0,0,0,0,0,0,-0.000695999,-0.002978154,-1.62E-05,0,0,0,-0.225692158,-0.259222041,0.210376948
0,0,0,0,0,0,-0.003930043,-0.00024253,-0.002283192,0,0,0,-0.205804385,-0.099846507,0.143857864
0,0,0,0,0,0,-0.000423513,-0.00111315,-0.001533241,0,0,0,-0.223176671,0.272029746,0.12508895
0,0,0,0,0,0,0.000591578,0.002384668,-0.001001096,0,0,0,-0.187864321,0.378589498,0.081176238
0,0,0,0,0,0,-0.000293398,-0.000714516,0.000216873,0,0,0,-0.156908265,0.482021941,0.071408496
0,0,0,0,0,0,0.000384849,0.002516052,-0.002122381,0,0,0,-0.114609279,0.542005637,0.062926925
0,0,0,0,0,0,-0.001018522,0.000792732,-0.001273553,0,0,0,-0.05550118,0.56659823,0.026571137
0,0,0,0,0,0,-0.002400765,0.002388489,0.003286868,0,0,0,-0.013545324,0.577851094,0.025564142
0,0,0,0,0,0,-0.000630512,0.007291523,0.004175796,0,0,0,0.056031293,0.63253187,-0.02494884
0,0,0,0,0,0,0.000833828,0.006296555,0.003629099,0,0,0,0.086472939,0.62429982,-0.019617815
0,0,0,0,0,0,-0.00217348,-0.002226381,0.003562326,0,0,0,0.134960996,0.611734355,-0.019048321
0,0,0,0,0,0,-0.000129264,0.000519542,-0.006919964,0,0,0,0.198453235,0.54390888,-0.010130485
0,0,0,0,0,0,-0.000142286,-0.003039648,-0.000723762,0,0,0,0.259051186,0.485444262,-0.029898616
0,0,0,0,0,0,-0.002489328,-0.00077577,-0.001595276,0,0,0,0.320911743,0.403123974,-0.064242684
0,0,0,0,0,0,-0.002784682,-0.001012453,-0.011750249,0,0,0,0.30929235,0.333418841,-0.059777931
0,0,0,0,0,0,-0.002391733,-0.000791172,-0.005448441,0,0,0,0.347152428,0.304563217,0.040050349
0,0,0,0,0,0,-0.004163305,0.003150566,-0.001838713,0,0,0,0.309136949,0.222901657,0.071419728
0,0,0,0,0,0,-0.000723248,0.002860917,-0.004724573,0,0,0,0.257338942,0.155542631,0.042104289
0,0,0,0,0,0,-0.003535604,-0.002641191,0.00470468,0,0,0,0.225210839,0.038918613,0.013503046
0,0,0,0,0,0,0.001715707,0.001394222,0.0048531,0,0,0,0.220325396,-0.088319603,-0.019921436
0,0,0,0,0,0,0.00127393,0.001537603,0.00300061,0,0,0,0.164723259,-0.157249474,-0.078519579
0,0,0,0,0,0,0.001241892,0.007038758,0.004538273,0,0,0,0.02707036,-0.379296282,-0.146934033
0,0,0,0,0,0,0.001273516,0.003870751,-0.007330623,0,0,0,-0.024624568,-0.418509692,-0.193552844
0,0,0,0,0,0,0.00395978,-0.004777516,-0.004594067,0,0,0,-0.011848871,-0.431061065,-0.207251494
0,0,0,0,0,0,0.002446266,-0.00405592,-0.000312792,0,0,0,-0.02701047,-0.416522634,-0.189620317
0,0,0,0,0,0,-0.000993343,-0.000174875,0.002721738,0,0,0,-0.045142168,-0.355481479,-0.178857311
0,0,0,0,0,0,-0.002177095,-0.000176904,-0.001025439,0,0,0,-0.012163408,-0.2900765,-0.113118145
0,0,0,0,0,0,0.002558406,-0.003850719,-0.001930025,0,0,0,0.006894839,-0.234976352,-0.066019387
0,0,0,0,0,0,0.006344288,-0.003498296,-0.000291964,0,0,0,-0.00323126,-0.16677082,-0.029921581
0,0,0,0,0,0,0.002422286,-0.004450703,-0.004085694,0,0,0,-0.021007871,-0.137511585,0.030824723
0,0,0,0,0,0,-0.001264686,-0.002415074,-0.007481786,0,0,0,-0.025146594,-0.26788796,0.087868442
0,0,0,0,0,0,0.001378098,-0.005955304,0.002023897,0,0,0,-0.077498373,-0.401263786,0.150088257
0,0,0,0,0,0,-0.000482244,0.002848422,0.004736702,0,0,0,-0.14611808,-0.354897897,0.323966428
0,0,0,0,0,0,0.002700765,0.000371534,0.00521773,0,0,0,-0.189466683,-0.255826981,0.357729222
0,0,0,0,0,0,-0.001134053,0.002600114,0.004563668,0,0,0,-0.18578361,-0.078381819,0.257343849
0,0,0,0,0,0,0.004241618,0.001301544,0.00097183,0,0,0,-0.168855368,0.08276268,0.163851475
0,0,0,0,0,0,0.00342591,0.001232454,-0.003061219,0,0,0,-0.147792969,0.232588386,0.10874011
0,0,0,0,0,0,-0.002299105,-0.001651347,-0.001926151,0,0,0,-0.070979531,0.296476428,0.063471443
0,0,0,0,0,0,-0.000553752,0.00150931,-0.005557643,0,0,0,0.086279201,0.354749159,0.007517613
0,0,0,0,0,0,-0.001515645,0.001821802,-0.005514116,0,0,0,0.123081104,0.331237602,0.020998123
0,0,0,0,0,0,0.000939529,-9.72E-05,-0.009125396,0,0,0,0.162700159,0.294865171,0.023951798
0,0,0,0,0,0,-0.001804216,-9.21E-06,0.003368024,0,0,0,0.20253417,0.262181549,0.018153249
0,0,0,0,0,0,0.001216364,0.000997259,0.00351131,0,0,0,0.212137584,0.247462657,0.061561483
0,0,0,0,0,0,0.003828194,0.003616929,0.002490878,0,0,0,0.189892501,0.198377144,0.064996648
0,0,0,0,0,0,8.63E-05,0.000667988,-0.006644075,0,0,0,0.183227574,0.014249512,0.004249339
0,0,0,0,0,0,0.003198799,0.001402208,0.001324112,0,0,0,0.116174756,-0.037607184,0.00186489
0,0,0,0,0,0,0.001705377,0.000124227,-0.002437413,0,0,0,0.111106188,-0.085464234,0.004978638
0,0,0,0,0,0,-0.00113854,0.004332352,0.001924828,0,0,0,0.070705966,-0.121574141,-0.017331729
0,0,0,0,0,0,-0.002699531,-0.00132782,0.002502871,0,0,0,0.034397334,-0.144430178,-0.0108029
0,0,0,0,0,0,0.001902321,0.001239388,0.00115494,0,0,0,-0.019474145,-0.058155441,0.01023351
0,0,0,0,0,0,7.64E-06,0.001730959,0.007621849,0,0,0,-0.056407646,-0.02908354,-0.032455332
0,0,0,0,0,0,8.86E-06,0.000519008,0.002386883,0,0,0,-0.0968155,-0.077019461,-0.059788556
0,0,0,0,0,0,0.000567051,-0.00108395,9.02E-05,0,0,0,-0.110545005,-0.183175688,-0.048756213
0,0,0,0,0,0,-0.000517669,0.001225832,0.003229802,0,0,0,-0.185090399,-0.29923964,-0.047077696
0,0,0,0,0,0,-0.00394567,-0.003256558,0.002516258,0,0,0,-0.225830925,-0.385649027,-0.02385766
0,0,0,0,0,0,-0.00468505,0.003765718,-0.007088249,0,0,0,-0.23124828,-0.34347449,0.040613813
0,0,0,0,0,0,-0.002600666,0.004387877,-0.005498403,0,0,0,-0.180844931,-0.284117433,0.033355327
0,0,0,0,0,0,-0.000154292,0.00304087,0.008237022,0,0,0,-0.119960491,-0.228066206,0.022027033
0,0,0,0,0,0,0.000253232,-7.80E-05,0.003527936,0,0,0,-0.087698925,-0.190047556,0.009872053
0,0,0,0,0,0,0.000811777,-0.002191328,0.008359316,0,0,0,-0.033396076,-0.147322348,0.033688191
0,0,0,0,0,0,0.001663188,0.002162961,0.002217978,0,0,0,0.101901441,-0.028684217,0.046975255
0,0,0,0,0,0,-0.000848256,0.000414888,-0.004443333,0,0,0,0.131159441,0.102377782,0.058211685
0,0,0,0,0,0,-0.001562744,-0.003861458,-0.01420659,0,0,0,0.138876243,0.243383673,0.06605556
0,0,0,0,0,0,-0.000154138,-0.002740212,-0.003565627,0,0,0,0.185321074,0.310884711,0.084304913
0,0,0,0,0,0,0.002206249,0.00197662,-0.007377195,0,0,0,0.175091125,0.302949464,0.143683977
0,0,0,0,0,0,0.000871082,0.001536989,-0.005593494,0,0,0,0.130767588,0.292816903,0.143960381
0,0,0,0,0,0,-0.001494972,-0.002397161,-0.00342127,0,0,0,0.080099068,0.207070222,0.067530202
0,0,0,0,0,0,-0.004553235,-0.000117664,-0.003194239,0,0,0,0.136031251,0.074516108,0.029321799
0,0,0,0,0,0,-0.000186697,0.001547038,0.006992089,0,0,0,0.183946605,-0.057674144,-0.059055577
0,0,0,0,0,0,0.000360536,0.002538132,0.005396327,0,0,0,0.185198667,-0.169838633,-0.072332646
0,0,0,0,0,0,-0.001095469,-0.00305938,-0.000846927,0,0,0,0.146671114,-0.311988067,-0.070359134
0,0,0,0,0,0,-0.001358356,0.002539955,0.006675826,0,0,0,0.117410768,-0.420946197,-0.055846122
0,0,0,0,0,0,0.002399741,-0.000811691,0.003117273,0,0,0,0.104947764,-0.488429755,-0.079757377
0,0,0,0,0,0,0.002249735,-0.000469643,-7.80E-05,0,0,0,0.10337394,-0.415660062,-0.085549815
0,0,0,0,0,0,-0.000159558,-0.001641263,-0.007184997,0,0,0,0.062921885,-0.362182263,-0.088906626
0,0,0,0,0,0,-0.005095902,-0.00378491,0.001156394,0,0,0,-0.020358643,-0.2857424,-0.112708935
0,0,0,0,0,0,0.000712243,0.000890446,0.003750917,0,0,0,-0.128055655,-0.215554235,-0.102572498
0,0,0,0,0,0,0.00544694,-0.0008397,0.001837589,0,0,0,-0.127161882,-0.177033531,-0.054723487
0,0,0,0,0,0,0.005516347,-0.001107531,-0.001806932,0,0,0,-0.14667457,-0.105185667,-0.047910417
0,0,0,0,0,0,-0.000721475,0.00256953,-0.011252543,0,0,0,-0.167690925,-0.088272891,0.018089706
0,0,0,0,0,0,-0.000517127,0.00363756,-0.007402747,0,0,0,-0.202436467,-0.108838337,0.079604031
0,0,0,0,0,0,0.002189548,-0.00034353,-0.007913473,0,0,0,-0.170951389,-0.135185301,0.132852709
0,0,0,0,0,0,-0.001681283,0.002552921,-0.005798286,0,0,0,-0.126629295,-0.1480171,0.181395314
0,0,0,0,0,0,0.002247167,-6.27E-05,-0.003993674,0,0,0,-0.094061812,-0.150490067,0.202549228
0,0,0,0,0,0,0.001340251,-0.002446636,-0.000418118,0,0,0,-0.006996931,-0.163802471,0.26856456
0,0,0,0,0,0,-0.000283712,-0.003697936,-0.000716003,0,0,0,0.036966805,-0.147731621,0.241862803
0,0,0,0,0,0,0.002782053,-0.004047969,0.003926527,0,0,0,0.021358332,-0.065767699,0.232476022
0,0,0,0,0,0,0.001422535,-0.001461421,-0.001244162,0,0,0,0.009940582,0.009185855,0.21588046
0,0,0,0,0,0,0.001821729,0.00246641,-0.000468215,0,0,0,-0.030450054,0.084018019,0.184752667
0,0,0,0,0,0,2.57E-05,0.003161728,-0.000966728,0,0,0,-0.035191545,0.159823824,0.120538179
0,0,0,0,0,0,-0.001966818,0.001738169,-0.00257836,0,0,0,0.023142482,0.2150028,0.045006367
0,0,0,0,0,0,-0.005441904,0.001969197,0.003221213,0,0,0,0.082862374,0.255020999,0.01214432
0,0,0,0,0,0,-0.005681448,0.001337265,0.004156614,0,0,0,0.097780927,0.265924637,-0.034912465
0,0,0,0,0,0,-0.00324265,0.004746125,0.004720453,0,0,0,0.110795096,0.252223724,-0.06086552
0,0,0,0,0,0,0.0009823,0.005368861,0.001572179,0,0,0,0.014579787,0.221432202,-0.149557646
0,0,0,0,0,0,-0.001564889,-0.001236202,0.003850795,0,0,0,0.052518387,0.135862554,-0.23861091
0,0,0,0,0,0,-0.003767405,0.001429964,0.000303535,0,0,0,0.095584079,0.111808359,-0.324688961
0,0,0,0,0,0,-0.00428251,0.000648392,0.001843855,0,0,0,0.102217458,0.145696383,-0.327439781
0,0,0,0,0,0,-0.001033942,0.003285946,0.001270814,0,0,0,0.108806294,0.211724718,-0.318106858
0,0,0,0,0,0,-0.001117817,0.003308325,-0.006640712,0,0,0,0.087303027,0.236807129,-0.308521205
0,0,0,0,0,0,-0.001674996,0.000480297,-0.005219093,0,0,0,0.048458063,0.245767822,-0.293190511
0,0,0,0,0,0,0.004663421,-0.001128097,0.000604201,0,0,0,0.041601175,0.335513309,-0.271503258
0,0,0,0,0,0,-0.001992917,-0.002471323,0.005667955,0,0,0,0.001911944,0.348113728,-0.261730742
0,0,0,0,0,0,-0.005197698,-0.001440953,0.004829042,0,0,0,-0.022412232,0.271843129,-0.21462179
0,0,0,0,0,0,-0.002214474,0.000888782,0.00136368,0,0,0,-0.018778722,0.217947524,-0.194087803
0,0,0,0,0,0,-0.003380992,0.001563764,0.004782762,0,0,0,-0.043354311,0.213479015,-0.174266493
0,0,0,0,0,0,-0.00185903,-0.006551917,0.005117694,0,0,0,-0.030768288,0.173618847,-0.158489962
0,0,0,0,0,0,-0.001030711,-0.003450845,-0.004070583,0,0,0,0.003351394,0.088241143,-0.113299797
0,0,0,0,0,0,-0.001157395,-0.001097557,-0.003738396,0,0,0,-0.035709962,0.013206026,-0.091759709
0,0,0,0,0,0,-0.0029842,0.001663745,-0.000238686,0,0,0,-0.033995349,-0.050715946,-0.115947071
0,0,0,0,0,0,-0.004946793,-0.000643801,-0.004505115,0,0,0,-0.040135562,-0.148570489,-0.094657918
0,0,0,0,0,0,-0.004258699,-0.004792398,-0.007121836,0,0,0,-0.007863727,-0.183216994,-0.104271621
0,0,0,0,0,0,0.001981289,0.001991235,-0.002197027,0,0,0,-0.009604098,-0.230848466,-0.188520005
0,0,0,0,0,0,0.001882528,0.004111575,-0.002106015,0,0,0,0.007238702,-0.208949642,-0.214221202
0,0,0,0,0,0,-0.000504312,-0.000264286,0.004559932,0,0,0,0.037042023,-0.197027197,-0.198007269
0,0,0,0,0,0,0.002320476,-0.00283842,0.005964158,0,0,0,0.019260247,-0.195269516,-0.198214228
0,0,0,0,0,0,-0.000654531,-0.001557044,-0.006645766,0,0,0,-0.010924056,-0.179506897,-0.141987067
0,0,0,0,0,0,0.001326533,0.002358236,0.005681347,0,0,0,-0.116625254,-0.084825699,0.03036518
0,0,0,0,0,0,-0.002566796,0.002114007,-0.003157254,0,0,0,-0.141626298,-0.077322887,0.084876543
0,0,0,0,0,0,-0.001751551,0.003016043,0.006213595,0,0,0,-0.157114234,-0.046334241,0.111350773
0,0,0,0,0,0,0.000935216,0.003447391,0.000879746,0,0,0,-0.147797019,-0.019424218,0.141520223
0,0,0,0,0,0,-0.001486093,0.003947301,0.003415787,0,0,0,-0.13312045,0.016448764,0.136289154
0,0,0,0,0,0,-0.000817318,0.001629461,0.010260421,0,0,0,-0.082732306,0.053530105,0.103683876
0,0,0,0,0,0,-0.001556793,0.000711716,0.005694584,0,0,0,-0.031555996,0.115213157,0.089963686
0,0,0,0,0,0,0.006727701,-0.003010875,-0.003125525,0,0,0,0.080919951,0.29526028,0.140216883
0,0,0,0,0,0,0.00066291,-0.004664229,0.003507078,0,0,0,0.066949409,0.285587239,0.159610093
0,0,0,0,0,0,-0.001332327,-0.002580223,0.001574847,0,0,0,0.096660207,0.247643467,0.141431737
0,0,0,0,0,0,0.001804486,-0.001261191,-0.001975683,0,0,0,0.100504531,0.182193387,0.167613333
0,0,0,0,0,0,-0.000467537,-0.004927487,0.002648552,0,0,0,0.114380795,0.086676312,0.116612042
0,0,0,0,0,0,0.000877314,-0.005229671,-0.00449781,0,0,0,0.077469012,-0.234946596,0.060810169
0,0,0,0,0,0,0.001589346,-0.003777539,-0.004645109,0,0,0,0.033110108,-0.33928455,0.038795196
0,0,0,0,0,0,0.000795903,-0.004728021,-0.002299381,0,0,0,0.002829974,-0.369143487,0.001655476
0,0,0,0,0,0,0.006251709,-0.001866851,-0.010296994,0,0,0,-0.052422595,-0.366365963,0.028252787
0,0,0,0,0,0,0.002599344,0.000106701,-0.004804785,0,0,0,-0.086164384,-0.365464745,0.027696421
0,0,0,0,0,0,0.002159983,0.003315154,-0.001807037,0,0,0,-0.151700143,-0.33448742,0.057722884
0,0,0,0,0,0,0.000470041,-0.000223555,-0.002036906,0,0,0,-0.194026443,-0.285826649,0.165138408
0,0,0,0,0,0,4.12E-05,-0.000663357,0.004945418,0,0,0,-0.165187184,-0.265597708,0.165641413
0,0,0,0,0,0,0.002765099,-0.001361591,-0.000534597,0,0,0,-0.123040064,-0.203508825,0.175994829
0,0,0,0,0,0,-0.000733288,0.001185197,-0.001048361,0,0,0,-0.068297073,-0.118390793,0.170204006
0,0,0,0,0,0,-0.002561738,-0.000967402,0.001249759,0,0,0,-0.003867919,-0.051221179,0.187732961
0,0,0,0,0,0,-0.000312496,0.002752216,-0.001443697,0,0,0,-0.013124007,0.044451188,0.169887856
0,0,0,0,0,0,-0.000847564,0.000524106,-0.005145916,0,0,0,0.033257254,0.137311492,0.136501019
0,0,0,0,0,0,0.002810052,0.004450488,-0.005310553,0,0,0,0.06968907,0.174579316,0.091498666
0,0,0,0,0,0,0.002219246,0.003292711,-0.004398616,0,0,0,0.110109502,0.209873609,0.085339639
0,0,0,0,0,0,0.002495291,0.001444232,-0.00055747,0,0,0,0.154274388,0.144023652,-0.018385533
0,0,0,0,0,0,0.000422786,-0.001267478,-0.001172109,0,0,0,0.221043474,0.092493622,-0.085697256
0,0,0,0,0,0,0.002444211,-0.002183722,0.00457462,0,0,0,0.271131809,0.042145997,-0.142616606
0,0,0,0,0,0,-0.00447242,0.001144654,0.002500108,0,0,0,0.237933816,-0.024102743,-0.143051313
0,0,0,0,0,0,-0.003191127,0.003461954,-0.003249988,0,0,0,0.179023851,-0.096927557,-0.1932555
0,0,0,0,0,0,0.001657539,0.002011417,-0.004303993,0,0,0,0.134977402,-0.100177918,-0.208015209
0,0,0,0,0,0,0.002648964,0.001067483,-0.002188936,0,0,0,0.067541415,-0.099854572,-0.217637747
0,0,0,0,0,0,0.003244975,-0.002646483,-0.000266819,0,0,0,0.017677929,-0.105338975,-0.207218537
0,0,0,0,0,0,0.00074643,-0.002892357,0.008439694,0,0,0,-0.041122083,-0.092433032,-0.189281258
0,0,0,0,0,0,-0.001896549,-0.00022562,-0.000528198,0,0,0,-0.072435855,-0.040905444,-0.107339234
0,0,0,0,0,0,0.001008467,-0.001261201,0.004145691,0,0,0,-0.151101561,0.020062621,-0.008169275
0,0,0,0,0,0,-0.002821065,-0.002159533,0.003017052,0,0,0,-0.187248209,0.024089604,0.081393086
0,0,0,0,0,0,-0.003584513,-0.003444508,0.002006495,0,0,0,-0.194100225,0.195922839,0.08516557
